classe,atributo,code,value
Edif_Const_Aeroportuaria,tipoEdifAero,27,Terminal de cargas
Edif_Const_Aeroportuaria,tipoEdifAero,28,Torre de controle
Edif_Const_Aeroportuaria,tipoEdifAero,29,Hangar
Edif_Const_Aeroportuaria,tipoEdifAero,99,Outros
Edif_Const_Aeroportuaria,administracao,0,Desconhecida
Edif_Const_Aeroportuaria,administracao,1,Federal
Edif_Const_Aeroportuaria,administracao,2,Estadual
Edif_Const_Aeroportuaria,administracao,3,Municipal
Edif_Const_Aeroportuaria,administracao,6,Particular
Edif_Const_Aeroportuaria,administracao,7,Concessionada
Edif_Const_Aeroportuaria,matConstr,0,Desconhecido
Edif_Const_Aeroportuaria,matConstr,1,Alvenaria
Edif_Const_Aeroportuaria,matConstr,2,Concreto
Edif_Const_Aeroportuaria,matConstr,3,Metal
Edif_Const_Aeroportuaria,matConstr,5,Madeira
Edif_Const_Aeroportuaria,matConstr,99,Outros
Edif_Const_Aeroportuaria,operacional,0,Desconhecido
Edif_Const_Aeroportuaria,operacional,1,Sim
Edif_Const_Aeroportuaria,operacional,2,Não
Edif_Const_Aeroportuaria,situacaoFisica,0,Desconhecida
Edif_Const_Aeroportuaria,situacaoFisica,1,Abandonada
Edif_Const_Aeroportuaria,situacaoFisica,2,Destruída
Edif_Const_Aeroportuaria,situacaoFisica,3,Em construção
Edif_Const_Aeroportuaria,situacaoFisica,4,Planejada
Edif_Const_Aeroportuaria,situacaoFisica,5,Construída
Trecho_Hidroviario,geometriaAproximada,1,Sim
Trecho_Hidroviario,geometriaAproximada,2,Não
Trecho_Hidroviario,operacional,0,Desconhecido
Trecho_Hidroviario,operacional,1,Sim
Trecho_Hidroviario,operacional,2,Não
Trecho_Hidroviario,situacaoFisica,0,Desconhecida
Trecho_Hidroviario,situacaoFisica,1,Abandonada
Trecho_Hidroviario,situacaoFisica,2,Destruída
Trecho_Hidroviario,situacaoFisica,3,Em construção
Trecho_Hidroviario,situacaoFisica,4,Planejada
Trecho_Hidroviario,situacaoFisica,5,Construída
Trecho_Hidroviario,regime,0,Desconhecido
Trecho_Hidroviario,regime,1,Permanente
Trecho_Hidroviario,regime,6,Sazonal
Ponto_Hidroviario,geometriaAproximada,1,Sim
Ponto_Hidroviario,geometriaAproximada,2,Não
Ponto_Hidroviario,relacionado,12,Queda d`água
Ponto_Hidroviario,relacionado,13,Corredeira
Ponto_Hidroviario,relacionado,14,Eclusa
Ponto_Hidroviario,relacionado,16,Foz marítima
Ponto_Hidroviario,relacionado,17,Interrupção com a moldura
Ponto_Hidroviario,relacionado,24,Atracadouro
Ponto_Hidroviario,relacionado,19,Barragem
Ponto_Hidroviario,relacionado,21,Confluência
Ponto_Hidroviario,relacionado,22,Complexo portuário
Ponto_Hidroviario,relacionado,23,Entre trechos hidroviários
Eclusa,geometriaAproximada,1,Sim
Eclusa,geometriaAproximada,2,Não
Eclusa,matConstr,0,Desconhecido
Eclusa,matConstr,1,Alvenaria
Eclusa,matConstr,2,Concreto
Eclusa,matConstr,3,Metal
Eclusa,matConstr,5,Madeira
Eclusa,matConstr,99,Outros
Eclusa,operacional,0,Desconhecido
Eclusa,operacional,1,Sim
Eclusa,operacional,2,Não
Eclusa,situacaoFisica,0,Desconhecida
Eclusa,situacaoFisica,1,Abandonada
Eclusa,situacaoFisica,2,Destruída
Eclusa,situacaoFisica,3,Em construção
Eclusa,situacaoFisica,4,Planejada
Eclusa,situacaoFisica,5,Construída
Edif_Constr_Portuaria,geometriaAproximada,1,Sim
Edif_Constr_Portuaria,geometriaAproximada,2,Não
Edif_Constr_Portuaria,tipoEdifPort,0,Desconhecido
Edif_Constr_Portuaria,tipoEdifPort,15,Administrativa
Edif_Constr_Portuaria,tipoEdifPort,26,Terminal de passageiros
Edif_Constr_Portuaria,tipoEdifPort,27,Terminal de cargas
Edif_Constr_Portuaria,tipoEdifPort,32,Armazém
Edif_Constr_Portuaria,tipoEdifPort,33,Estaleiro
Edif_Constr_Portuaria,tipoEdifPort,34,Dique de estaleiro
Edif_Constr_Portuaria,tipoEdifPort,35,Rampa
Edif_Constr_Portuaria,tipoEdifPort,36,Carreira
Edif_Constr_Portuaria,tipoEdifPort,37,Terminal privativo
Edif_Constr_Portuaria,tipoEdifPort,99,Outros
Edif_Constr_Portuaria,administracao,0,Desconhecida
Edif_Constr_Portuaria,administracao,1,Federal
Edif_Constr_Portuaria,administracao,2,Estadual
Edif_Constr_Portuaria,administracao,3,Municipal
Edif_Constr_Portuaria,administracao,6,Particular
Edif_Constr_Portuaria,administracao,7,Concessionada
Edif_Constr_Portuaria,matConstr,0,Desconhecido
Edif_Constr_Portuaria,matConstr,1,Alvenaria
Edif_Constr_Portuaria,matConstr,2,Concreto
Edif_Constr_Portuaria,matConstr,3,Metal
Edif_Constr_Portuaria,matConstr,5,Madeira
Edif_Constr_Portuaria,matConstr,99,Outros
Edif_Constr_Portuaria,operacional,0,Desconhecido
Edif_Constr_Portuaria,operacional,1,Sim
Edif_Constr_Portuaria,operacional,2,Não
Edif_Constr_Portuaria,situacaoFisica,0,Desconhecida
Edif_Constr_Portuaria,situacaoFisica,1,Abandonada
Edif_Constr_Portuaria,situacaoFisica,2,Destruída
Edif_Constr_Portuaria,situacaoFisica,3,Em construção
Edif_Constr_Portuaria,situacaoFisica,4,Planejada
Edif_Constr_Portuaria,situacaoFisica,5,Construída
Atracadouro,geometriaAproximada,1,Sim
Atracadouro,geometriaAproximada,2,Não
Atracadouro,tipoAtracad,0,Desconhecido
Atracadouro,tipoAtracad,38,Cais
Atracadouro,tipoAtracad,39,Cais flutuante
Atracadouro,tipoAtracad,40,Trapiche
Atracadouro,tipoAtracad,41,Molhe de atracação
Atracadouro,tipoAtracad,42,Píer
Atracadouro,tipoAtracad,43,Dolfim
Atracadouro,tipoAtracad,44,Desembarcadouro
Atracadouro,administracao,0,Desconhecida
Atracadouro,administracao,1,Federal
Atracadouro,administracao,2,Estadual
Atracadouro,administracao,3,Municipal
Atracadouro,administracao,6,Particular
Atracadouro,administracao,7,Concessionada
Atracadouro,matConstr,0,Desconhecido
Atracadouro,matConstr,1,Alvenaria
Atracadouro,matConstr,2,Concreto
Atracadouro,matConstr,3,Metal
Atracadouro,matConstr,5,Madeira
Atracadouro,matConstr,99,Outros
Atracadouro,operacional,0,Desconhecido
Atracadouro,operacional,1,Sim
Atracadouro,operacional,2,Não
Atracadouro,situacaoFisica,0,Desconhecida
Atracadouro,situacaoFisica,1,Abandonada
Atracadouro,situacaoFisica,2,Destruída
Atracadouro,situacaoFisica,3,Em construção
Atracadouro,situacaoFisica,4,Planejada
Atracadouro,situacaoFisica,5,Construída
Fundeadouro,geometriaAproximada,1,Sim
Fundeadouro,geometriaAproximada,2,Não
Fundeadouro,destinacaoFundeadouro,0,Desconhecido
Fundeadouro,destinacaoFundeadouro,10,Fundeadouro recomendado sem limite definido
Fundeadouro,destinacaoFundeadouro,11,Fundeadouro com designação alfanumérica
Fundeadouro,destinacaoFundeadouro,12,Áreas de fundeio com limite definido
Fundeadouro,destinacaoFundeadouro,13,Áreas de fundeio proibido
Fundeadouro,destinacaoFundeadouro,99,Outros
Fundeadouro,administracao,0,Desconhecida
Fundeadouro,administracao,1,Federal
Fundeadouro,administracao,2,Estadual
Fundeadouro,administracao,3,Municipal
Fundeadouro,administracao,6,Particular
Fundeadouro,administracao,7,Concessionada
Obstaculo_Navegacao,geometriaAproximada,1,Sim
Obstaculo_Navegacao,geometriaAproximada,2,Não
Obstaculo_Navegacao,tipoObst,4,Naturais
Obstaculo_Navegacao,tipoObst,5,Artificiais
Obstaculo_Navegacao,situacaoEmAgua,0,Desconhecido
Obstaculo_Navegacao,situacaoEmAgua,4,Emerso
Obstaculo_Navegacao,situacaoEmAgua,5,Submerso
Obstaculo_Navegacao,situacaoEmAgua,7,Cobre e Descobre
Sinalizacao,geometriaAproximada,1,Sim
Sinalizacao,geometriaAproximada,2,Não
Sinalizacao,tipoSinal,0,Desconhecido
Sinalizacao,tipoSinal,1,Bóia luminosa
Sinalizacao,tipoSinal,2,Bóia cega
Sinalizacao,tipoSinal,3,Bóia de amarração
Sinalizacao,tipoSinal,4,Farol ou farolete
Sinalizacao,tipoSinal,5,Barca farol
Sinalizacao,tipoSinal,6,Sinalização de margem
Sinalizacao,operacional,0,Desconhecido
Sinalizacao,operacional,1,Sim
Sinalizacao,operacional,2,Não
Sinalizacao,situacaoFisica,0,Desconhecida
Sinalizacao,situacaoFisica,1,Abandonada
Sinalizacao,situacaoFisica,2,Destruída
Sinalizacao,situacaoFisica,3,Em construção
Sinalizacao,situacaoFisica,4,Planejada
Sinalizacao,situacaoFisica,5,Construída
Faixa_Seguranca,geometriaAproximada,1,Sim
Faixa_Seguranca,geometriaAproximada,2,Não
Passagem_Nivel,geometriaAproximada,1,Sim
Passagem_Nivel,geometriaAproximada,2,Não
Edif_Energia,geometriaAproximada,1,Sim
Edif_Energia,geometriaAproximada,2,Não
Edif_Energia,tipoEdifEnergia,0,Desconhecido
Edif_Energia,tipoEdifEnergia,1,Administração
Edif_Energia,tipoEdifEnergia,2,Oficinas
Edif_Energia,tipoEdifEnergia,3,Segurança
Edif_Energia,tipoEdifEnergia,4,Depósito
Edif_Energia,tipoEdifEnergia,5,Chaminé
Edif_Energia,tipoEdifEnergia,99,Outros
Edif_Energia,operacional,0,Desconhecido
Edif_Energia,operacional,1,Sim
Edif_Energia,operacional,2,Não
Edif_Energia,situacaoFisica,0,Desconhecida
Edif_Energia,situacaoFisica,1,Abandonada
Edif_Energia,situacaoFisica,2,Destruída
Edif_Energia,situacaoFisica,3,Em construção
Edif_Energia,situacaoFisica,5,Construída
Edif_Energia,matConstr,0,Desconhecido
Edif_Energia,matConstr,1,Alvenaria
Edif_Energia,matConstr,2,Concreto
Edif_Energia,matConstr,3,Metal
Edif_Energia,matConstr,4,Rocha
Edif_Energia,matConstr,5,Madeira
Edif_Energia,matConstr,99,Outros
Est_Gerad_Energia_Eletr,geometriaAproximada,1,Sim
Est_Gerad_Energia_Eletr,geometriaAproximada,2,Não
Est_Gerad_Energia_Eletr,tipoEstGerad,0,Desconhecido
Est_Gerad_Energia_Eletr,tipoEstGerad,5,Eólica
Est_Gerad_Energia_Eletr,tipoEstGerad,6,Solar
Est_Gerad_Energia_Eletr,tipoEstGerad,7,Maré-motriz
Est_Gerad_Energia_Eletr,tipoEstGerad,99,Outros
Est_Gerad_Energia_Eletr,operacional,0,Desconhecido
Est_Gerad_Energia_Eletr,operacional,1,Sim
Est_Gerad_Energia_Eletr,operacional,2,Não
Est_Gerad_Energia_Eletr,situacaoFisica,0,Desconhecida
Est_Gerad_Energia_Eletr,situacaoFisica,1,Abandonada
Est_Gerad_Energia_Eletr,situacaoFisica,2,Destruída
Est_Gerad_Energia_Eletr,situacaoFisica,5,Construída
Est_Gerad_Energia_Eletr,destEnergElet,0,Desconhecido
Est_Gerad_Energia_Eletr,destEnergElet,1,Auto-Produção de Energia (APE)
Est_Gerad_Energia_Eletr,destEnergElet,2,Auto-Produção com Comercialização de Excedente (APE-COM)
Est_Gerad_Energia_Eletr,destEnergElet,3,Comercialização de Energia (COM)
Est_Gerad_Energia_Eletr,destEnergElet,4,Produção Independente de Energia (PIE)
Est_Gerad_Energia_Eletr,destEnergElet,5,Serviço Público (SP)
Hidreletrica,geometriaAproximada,1,Sim
Hidreletrica,geometriaAproximada,2,Não
Hidreletrica,tipoEstGerad,1,Hidrelétrica
Hidreletrica,operacional,0,Desconhecido
Hidreletrica,operacional,1,Sim
Hidreletrica,operacional,2,Não
Hidreletrica,situacaoFisica,0,Desconhecida
Hidreletrica,situacaoFisica,1,Abandonada
Hidreletrica,situacaoFisica,2,Destruída
Hidreletrica,situacaoFisica,3,Em construção
Hidreletrica,situacaoFisica,5,Construída
Hidreletrica,destEnergElet,0,Desconhecido
Hidreletrica,destEnergElet,1,Auto-Produção de Energia (APE)
Hidreletrica,destEnergElet,2,Auto-Produção com Comercialização de Excedente (APE-COM)
Hidreletrica,destEnergElet,3,Comercialização de Energia (COM)
Hidreletrica,destEnergElet,4,Produção Independente de Energia (PIE)
Hidreletrica,destEnergElet,5,Serviço Público (SP)
Ponto_Trecho_Energia,geometriaAproximada,1,Sim
Ponto_Trecho_Energia,geometriaAproximada,2,Não
Ponto_Trecho_Energia,tipoPtoEnergia,0,Desconhecido
Ponto_Trecho_Energia,tipoPtoEnergia,1,Estação geradora de energia
Ponto_Trecho_Energia,tipoPtoEnergia,2,Subestação de transmissão
Ponto_Trecho_Energia,tipoPtoEnergia,3,Subestação de distribuição
Ponto_Trecho_Energia,tipoPtoEnergia,4,Ponto de ramificação
Ponto_Trecho_Energia,tipoPtoEnergia,7,Mudança de atributo
Ponto_Trecho_Energia,tipoPtoEnergia,9,Início ou fim de trecho
Termeletrica,geometriaAproximada,1,Sim
Termeletrica,geometriaAproximada,2,Não
Termeletrica,tipoEstGerad,2,Termelétrica
Termeletrica,tipoEstGerad,3,Nuclear
Termeletrica,operacional,0,Desconhecido
Termeletrica,operacional,1,Sim
Termeletrica,operacional,2,Não
Termeletrica,situacaoFisica,0,Desconhecida
Termeletrica,situacaoFisica,1,Abandonada
Termeletrica,situacaoFisica,2,Destruída
Termeletrica,situacaoFisica,3,Em construção
Termeletrica,situacaoFisica,5,Construída
Termeletrica,tipoCombustivel,0,Desconhecido
Termeletrica,tipoCombustivel,1,Nuclear
Termeletrica,tipoCombustivel,3,Diesel
Termeletrica,tipoCombustivel,5,Gás
Termeletrica,tipoCombustivel,33,Carvão
Termeletrica,tipoCombustivel,98,Misto
Termeletrica,tipoCombustivel,99,Outros
Termeletrica,combRenovavel,0,Desconhecido
Termeletrica,combRenovavel,1,Sim
Termeletrica,combRenovavel,2,Não
Termeletrica,tipoMaqTermica,0,Desconhecido
Termeletrica,tipoMaqTermica,1,Turbina à gás (TBGS)
Termeletrica,tipoMaqTermica,2,Turbina à vapor (TBVP)
Termeletrica,tipoMaqTermica,3,Ciclo Combinado (CLCB)
Termeletrica,tipoMaqTermica,4,Motor de Combustão Interna (NCIA)
Termeletrica,geracao,0,Desconhecida
Termeletrica,geracao,1,Eletricidade - GER 0
Termeletrica,geracao,2,CoGeração
Termeletrica,destEnergElet,0,Desconhecido
Termeletrica,destEnergElet,1,Auto-Produção de Energia (APE)
Termeletrica,destEnergElet,2,Auto-Produção com Comercialização de Excedente (APE-COM)
Termeletrica,destEnergElet,3,Comercialização de Energia (COM)
Termeletrica,destEnergElet,4,Produção Independente de Energia (PIE)
Termeletrica,destEnergElet,5,Serviço Público (SP)
Grupo_Transform_Energ,geometriaAproximada,1,Sim
Grupo_Transform_Energ,geometriaAproximada,2,Não
Trecho_Energia,geometriaAproximada,1,Sim
Trecho_Energia,geometriaAproximada,2,Não
Trecho_Energia,especie,0,Desconhecido
Trecho_Energia,especie,2,Transmissão
Trecho_Energia,especie,3,Distribuição
Trecho_Energia,posicaoRelativa,2,Na superfície
Trecho_Energia,posicaoRelativa,3,Elevado
Trecho_Energia,posicaoRelativa,4,Emerso
Trecho_Energia,posicaoRelativa,5,Submerso
Trecho_Energia,posicaoRelativa,6,Subterrâneo
Trecho_Energia,operacional,0,Desconhecido
Trecho_Energia,operacional,1,Sim
Trecho_Energia,operacional,2,Não
Trecho_Energia,situacaoFisica,0,Desconhecida
Trecho_Energia,situacaoFisica,1,Abandonada
Trecho_Energia,situacaoFisica,2,Destruída
Trecho_Energia,situacaoFisica,3,Em construção
Trecho_Energia,situacaoFisica,5,Construída
Trecho_Energia,emDuto,1,Sim
Trecho_Energia,emDuto,2,Não
Zona_Linhas_Energia_Com,geometriaAproximada,1,Sim
Zona_Linhas_Energia_Com,geometriaAproximada,2,Não
Torre_Energia,geometriaAproximada,1,Sim
Torre_Energia,geometriaAproximada,2,Não
Torre_Energia,operacional,0,Desconhecido
Torre_Energia,operacional,1,Sim
Torre_Energia,operacional,2,Não
Torre_Energia,situacaoFisica,0,Desconhecida
Torre_Energia,situacaoFisica,1,Abandonada
Torre_Energia,situacaoFisica,2,Destruída
Torre_Energia,situacaoFisica,3,Em construção
Torre_Energia,situacaoFisica,5,Construída
Torre_Energia,ovgd,0,Desconhecido
Torre_Energia,ovgd,1,Sim
Torre_Energia,ovgd,2,Não
Torre_Energia,tipoTorre,0,Desconhecido
Torre_Energia,tipoTorre,1,Autoportante
Torre_Energia,tipoTorre,2,Estaiada
Edif_Comunic,geometriaAproximada,1,Sim
Edif_Comunic,geometriaAproximada,2,Não
Edif_Comunic,modalidade,0,Desconhecido
Edif_Comunic,modalidade,1,Radiocomunicação
Edif_Comunic,modalidade,2,Radiodifusão/som e imagem
Edif_Comunic,modalidade,3,Telefonia
Edif_Comunic,modalidade,4,Dados
Edif_Comunic,modalidade,5,Radiodifusão/som
Edif_Comunic,modalidade,99,Outras
Edif_Comunic,operacional,0,Desconhecido
Edif_Comunic,operacional,1,Sim
Edif_Comunic,operacional,2,Não
Edif_Comunic,situacaoFisica,0,Desconhecida
Edif_Comunic,situacaoFisica,1,Abandonada
Edif_Comunic,situacaoFisica,2,Destruída
Edif_Comunic,situacaoFisica,3,Em construção
Edif_Comunic,situacaoFisica,5,Construída
Edif_Comunic,tipoEdifComunic,0,Desconhecido
Edif_Comunic,tipoEdifComunic,1,Centro de operações
Edif_Comunic,tipoEdifComunic,2,Central comutação e transmissão
Edif_Comunic,tipoEdifComunic,3,Estação radio-base
Edif_Comunic,tipoEdifComunic,4,Estação repetidora
Edif_Comunic,matConstr,0,Desconhecido
Edif_Comunic,matConstr,1,Alvenaria
Edif_Comunic,matConstr,2,Concreto
Edif_Comunic,matConstr,3,Metal
Edif_Comunic,matConstr,4,Rocha
Edif_Comunic,matConstr,5,Madeira
Edif_Comunic,matConstr,97,Não aplicável
Edif_Comunic,matConstr,99,Outros
Torre_Comunic,geometriaAproximada,1,Sim
Torre_Comunic,geometriaAproximada,2,Não
Torre_Comunic,operacional,0,Desconhecido
Torre_Comunic,operacional,1,Sim
Torre_Comunic,operacional,2,Não
Torre_Comunic,situacaoFisica,0,Desconhecida
Torre_Comunic,situacaoFisica,1,Abandonada
Torre_Comunic,situacaoFisica,2,Destruída
Torre_Comunic,situacaoFisica,3,Em construção
Torre_Comunic,situacaoFisica,5,Construída
Torre_Comunic,posicaoRelEdific,14,Isolado
Torre_Comunic,posicaoRelEdific,17,Adjacente a edificação
Torre_Comunic,posicaoRelEdific,18,Sobre edificação
Torre_Comunic,ovgd,0,Desconhecido
Torre_Comunic,ovgd,1,Sim
Torre_Comunic,ovgd,2,Não
Antena_Comunic,geometriaAproximada,1,Sim
Antena_Comunic,geometriaAproximada,2,Não
Antena_Comunic,posicaoRelEdific,14,Isolado
Antena_Comunic,posicaoRelEdific,17,Adjacente a edificação
Antena_Comunic,posicaoRelEdific,18,Sobre edificação
Trecho_Comunic,geometriaAproximada,1,Sim
Trecho_Comunic,geometriaAproximada,2,Não
Trecho_Comunic,tipoTrechoComunic,0,Desconhecido
Trecho_Comunic,tipoTrechoComunic,4,Dados
Trecho_Comunic,tipoTrechoComunic,6,Telegráfica
Trecho_Comunic,tipoTrechoComunic,7,Telefônica
Trecho_Comunic,tipoTrechoComunic,99,Outros
Trecho_Comunic,posicaoRelativa,2,Na superfície
Trecho_Comunic,posicaoRelativa,3,Elevado
Trecho_Comunic,posicaoRelativa,4,Emerso
Trecho_Comunic,posicaoRelativa,5,Submerso
Trecho_Comunic,posicaoRelativa,6,Subterrâneo
Trecho_Comunic,matConstr,0,Desconhecido
Trecho_Comunic,matConstr,25,Fibra Ótica
Trecho_Comunic,matConstr,26,Fio Metálico
Trecho_Comunic,matConstr,99,Outros
Trecho_Comunic,operacional,0,Desconhecido
Trecho_Comunic,operacional,1,Sim
Trecho_Comunic,operacional,2,Não
Trecho_Comunic,situacaoFisica,0,Desconhecida
Trecho_Comunic,situacaoFisica,1,Abandonada
Trecho_Comunic,situacaoFisica,2,Destruída
Trecho_Comunic,situacaoFisica,3,Em construção
Trecho_Comunic,situacaoFisica,5,Construída
Trecho_Comunic,emDuto,1,Sim
Trecho_Comunic,emDuto,2,Não
Edif_Abast_Agua,geometriaAproximada,1,Sim
Edif_Abast_Agua,geometriaAproximada,2,Não
Edif_Abast_Agua,tipoEdifAbast,0,Desconhecido
Edif_Abast_Agua,tipoEdifAbast,1,Captação
Edif_Abast_Agua,tipoEdifAbast,2,Tratamento
Edif_Abast_Agua,tipoEdifAbast,3,Recalque
Edif_Abast_Agua,tipoEdifAbast,98,Misto
Edif_Abast_Agua,tipoEdifAbast,99,Outros
Edif_Abast_Agua,matConstr,0,Desconhecido
Edif_Abast_Agua,matConstr,1,Alvenaria
Edif_Abast_Agua,matConstr,2,Concreto
Edif_Abast_Agua,matConstr,3,Metal
Edif_Abast_Agua,matConstr,4,Rocha
Edif_Abast_Agua,matConstr,97,Não aplicável
Edif_Abast_Agua,matConstr,99,Outros
Edif_Abast_Agua,situacaoFisica,0,Desconhecida
Edif_Abast_Agua,situacaoFisica,1,Abandonada
Edif_Abast_Agua,situacaoFisica,2,Destruída
Edif_Abast_Agua,situacaoFisica,3,Em construção
Edif_Abast_Agua,situacaoFisica,5,Construída
Edif_Abast_Agua,operacional,0,Desconhecido
Edif_Abast_Agua,operacional,1,Sim
Edif_Abast_Agua,operacional,2,Não
Dep_Abast_Agua,geometriaAproximada,1,Sim
Dep_Abast_Agua,geometriaAproximada,2,Não
Dep_Abast_Agua,tipoDepAbast,0,Desconhecido
Dep_Abast_Agua,tipoDepAbast,1,Tanque
Dep_Abast_Agua,tipoDepAbast,2,Caixa d`água
Dep_Abast_Agua,tipoDepAbast,3,Cisterna
Dep_Abast_Agua,tipoDepAbast,99,Outros
Dep_Abast_Agua,situacaoAgua,0,Desconhecida
Dep_Abast_Agua,situacaoAgua,6,Tratada
Dep_Abast_Agua,situacaoAgua,7,Não tratada
Dep_Abast_Agua,construcao,1,Fechada
Dep_Abast_Agua,construcao,2,Aberta
Dep_Abast_Agua,matConstr,0,Desconhecido
Dep_Abast_Agua,matConstr,1,Alvenaria
Dep_Abast_Agua,matConstr,2,Concreto
Dep_Abast_Agua,matConstr,3,Metal
Dep_Abast_Agua,matConstr,4,Rocha
Dep_Abast_Agua,matConstr,97,Não aplicável
Dep_Abast_Agua,matConstr,99,Outros
Dep_Abast_Agua,finalidade,2,Tratamento
Dep_Abast_Agua,finalidade,3,Recalque
Dep_Abast_Agua,finalidade,4,Distribuição
Dep_Abast_Agua,operacional,0,Desconhecido
Dep_Abast_Agua,operacional,1,Sim
Dep_Abast_Agua,operacional,2,Não
Dep_Abast_Agua,situacaoFisica,0,Desconhecida
Dep_Abast_Agua,situacaoFisica,1,Abandonada
Dep_Abast_Agua,situacaoFisica,2,Destruída
Dep_Abast_Agua,situacaoFisica,3,Em construção
Dep_Abast_Agua,situacaoFisica,5,Construída
Edif_Saneamento,geometriaAproximada,1,Sim
Edif_Saneamento,geometriaAproximada,2,Não
Edif_Saneamento,tipoEdifSaneam,0,Desconhecido
Edif_Saneamento,tipoEdifSaneam,3,Recalque
Edif_Saneamento,tipoEdifSaneam,5,Tratamento de esgoto
Edif_Saneamento,tipoEdifSaneam,6,Usina de reciclagem
Edif_Saneamento,tipoEdifSaneam,7,Incinerador
Edif_Saneamento,tipoEdifSaneam,99,Outros
Edif_Saneamento,matConstr,0,Desconhecido
Edif_Saneamento,matConstr,1,Alvenaria
Edif_Saneamento,matConstr,2,Concreto
Edif_Saneamento,matConstr,3,Metal
Edif_Saneamento,matConstr,4,Rocha
Edif_Saneamento,matConstr,5,Madeira
Edif_Saneamento,matConstr,97,Não aplicável
Edif_Saneamento,matConstr,99,Outros
Edif_Saneamento,operacional,0,Desconhecido
Edif_Saneamento,operacional,1,Sim
Edif_Saneamento,operacional,2,Não
Edif_Saneamento,situacaoFisica,0,Desconhecida
Edif_Saneamento,situacaoFisica,1,Abandonada
Edif_Saneamento,situacaoFisica,2,Destruída
Edif_Saneamento,situacaoFisica,3,Em construção
Edif_Saneamento,situacaoFisica,5,Construída
Dep_Saneamento,geometriaAproximada,1,Sim
Dep_Saneamento,geometriaAproximada,2,Não
Dep_Saneamento,tipoDepSaneam,0,Desconhecido
Dep_Saneamento,tipoDepSaneam,1,Tanque
Dep_Saneamento,tipoDepSaneam,4,Depósito de lixo
Dep_Saneamento,tipoDepSaneam,5,Aterro sanitário
Dep_Saneamento,tipoDepSaneam,6,Aterro controlado
Dep_Saneamento,tipoDepSaneam,99,Outros
Dep_Saneamento,construcao,1,Fechada
Dep_Saneamento,construcao,2,Aberta
Dep_Saneamento,construcao,97,Não aplicável
Dep_Saneamento,matConstr,0,Desconhecido
Dep_Saneamento,matConstr,1,Alvenaria
Dep_Saneamento,matConstr,2,Concreto
Dep_Saneamento,matConstr,3,Metal
Dep_Saneamento,matConstr,4,Rocha
Dep_Saneamento,matConstr,97,Não aplicável
Dep_Saneamento,matConstr,99,Outros
Dep_Saneamento,finalidade,0,Desconhecido
Dep_Saneamento,finalidade,2,Tratamento
Dep_Saneamento,finalidade,8,Armazenamento
Dep_Saneamento,operacional,0,Desconhecido
Dep_Saneamento,operacional,1,Sim
Dep_Saneamento,operacional,2,Não
Dep_Saneamento,situacaoFisica,0,Desconhecida
Dep_Saneamento,situacaoFisica,1,Abandonada
Dep_Saneamento,situacaoFisica,2,Destruída
Dep_Saneamento,situacaoFisica,3,Em construção
Dep_Saneamento,situacaoFisica,5,Construída
Dep_Saneamento,residuo,0,Desconhecido
Dep_Saneamento,residuo,1,Líquido
Dep_Saneamento,residuo,2,Sólido
Dep_Saneamento,tipoResiduo,0,Desconhecido
Dep_Saneamento,tipoResiduo,9,Esgoto
Dep_Saneamento,tipoResiduo,12,Lixo domiciliar e comercial
Dep_Saneamento,tipoResiduo,13,Lixo tóxico
Dep_Saneamento,tipoResiduo,14,Lixo séptico
Dep_Saneamento,tipoResiduo,15,Chorume
Dep_Saneamento,tipoResiduo,16,Vinhoto
Dep_Saneamento,tipoResiduo,98,Misto
Dep_Saneamento,tipoResiduo,99,Outros
Cemiterio,geometriaAproximada,1,Sim
Cemiterio,geometriaAproximada,2,Não
Cemiterio,tipoCemiterio,0,Desconhecido
Cemiterio,tipoCemiterio,1,Crematório
Cemiterio,tipoCemiterio,2,Parque
Cemiterio,tipoCemiterio,3,Vertical
Cemiterio,tipoCemiterio,4,Comum
Cemiterio,tipoCemiterio,5,Túmulo isolado
Cemiterio,tipoCemiterio,98,Misto
Cemiterio,tipoCemiterio,99,Outros
Cemiterio,denominacaoAssociada,5,Cristã
Cemiterio,denominacaoAssociada,6,Israelita
Cemiterio,denominacaoAssociada,7,Muçulmana
Cemiterio,denominacaoAssociada,99,Outras
Edif_Ensino,geometriaAproximada,1,Sim
Edif_Ensino,geometriaAproximada,2,Não
Edif_Ensino,operacional,0,Desconhecido
Edif_Ensino,operacional,1,Sim
Edif_Ensino,operacional,2,Não
Edif_Ensino,situacaoFisica,0,Desconhecida
Edif_Ensino,situacaoFisica,1,Abandonada
Edif_Ensino,situacaoFisica,2,Destruída
Edif_Ensino,situacaoFisica,3,Em construção
Edif_Ensino,situacaoFisica,5,Construída
Edif_Ensino,tipoClasseCnae,0,Desconhecido
Edif_Ensino,tipoClasseCnae,16,80.13-6 - Educação Infantil - Creche
Edif_Ensino,tipoClasseCnae,17,80.14-4 - Educação Infantil - Pré-Escola
Edif_Ensino,tipoClasseCnae,18,80.15-2 - Ensino Fundamental
Edif_Ensino,tipoClasseCnae,19,80.20-9 - Ensino Médio
Edif_Ensino,tipoClasseCnae,20,80.31-4 - Educação Superior - Graduação
Edif_Ensino,tipoClasseCnae,21,80.32-2 - Educação Superior - Graduação e Pós-Graduação
