classe,atributo,code,value,dominio
edu_pista_competicao,geometriaaproximada,2,Não,geometriaaproximada
edu_pista_competicao,operacional,0,Desconhecido,operacional
edu_pista_competicao,operacional,1,Sim,operacional
edu_pista_competicao,operacional,2,Não,operacional
edu_ruina,geometriaaproximada,1,Sim,geometriaaproximada
edu_ruina,geometriaaproximada,2,Não,geometriaaproximada
enc_antena_comunic,geometriaaproximada,1,Sim,geometriaaproximada
enc_antena_comunic,geometriaaproximada,2,Não,geometriaaproximada
enc_antena_comunic,posicaoreledific,14,Isolado,posicaoreledific
enc_antena_comunic,posicaoreledific,17,Adjacente a edificação,posicaoreledific
enc_antena_comunic,posicaoreledific,18,Sobre edificação,posicaoreledific
enc_area_comunicacao,geometriaaproximada,1,Sim,geometriaaproximada
enc_area_comunicacao,geometriaaproximada,2,Não,geometriaaproximada
enc_area_energia_eletrica,geometriaaproximada,1,Sim,geometriaaproximada
enc_area_energia_eletrica,geometriaaproximada,2,Não,geometriaaproximada
enc_descontinuidade_geometrica,motivodescontinuidade,1,Descontinuidade Temporal,motivodescontinuidade
enc_descontinuidade_geometrica,motivodescontinuidade,2,Descontinuidade devido a transformação,motivodescontinuidade
enc_descontinuidade_geometrica,motivodescontinuidade,3,Descontinuidade por escala de insumo,motivodescontinuidade
enc_descontinuidade_geometrica,motivodescontinuidade,4,Descontinuidade por falta de acurácia,motivodescontinuidade
enc_descontinuidade_geometrica,motivodescontinuidade,5,Descontinuidade por diferente interpretação das classes,motivodescontinuidade
enc_descontinuidade_geometrica,motivodescontinuidade,6,Descontinuidade por omissão,motivodescontinuidade
enc_descontinuidade_geometrica,motivodescontinuidade,7,Descontinuidade por excesso,motivodescontinuidade
enc_edif_comunic,geometriaaproximada,1,Sim,geometriaaproximada
enc_edif_comunic,geometriaaproximada,2,Não,geometriaaproximada
enc_edif_comunic,modalidade,0,Desconhecido,modalidade
enc_edif_comunic,modalidade,1,Radiocomunicação,modalidade
enc_edif_comunic,modalidade,2,Radiodifusão/som e imagem,modalidade
enc_edif_comunic,modalidade,3,Telefonia,modalidade
enc_edif_comunic,modalidade,4,Dados,modalidade
enc_edif_comunic,modalidade,5,Radiodifusão/som,modalidade
enc_edif_comunic,modalidade,99,Outras,modalidade
enc_edif_comunic,operacional,0,Desconhecido,operacional
enc_edif_comunic,operacional,1,Sim,operacional
enc_edif_comunic,operacional,2,Não,operacional
enc_edif_comunic,tipoedifcomunic,0,Desconhecido,tipoedifcomunic
enc_edif_comunic,tipoedifcomunic,1,Centro de operações,tipoedifcomunic
enc_edif_comunic,tipoedifcomunic,2,Central comutação e transmissão,tipoedifcomunic
enc_edif_comunic,tipoedifcomunic,3,Estação radio-base,tipoedifcomunic
enc_edif_comunic,tipoedifcomunic,4,Estação repetidora,tipoedifcomunic
enc_edif_energia,geometriaaproximada,1,Sim,geometriaaproximada
enc_edif_energia,geometriaaproximada,2,Não,geometriaaproximada
enc_edif_energia,operacional,0,Desconhecido,operacional
enc_edif_energia,operacional,1,Sim,operacional
enc_edif_energia,operacional,2,Não,operacional
enc_edif_energia,tipoedifenergia,0,Desconhecido,tipoedifenergia
enc_edif_energia,tipoedifenergia,1,Administração,tipoedifenergia
enc_edif_energia,tipoedifenergia,2,Oficinas,tipoedifenergia
enc_edif_energia,tipoedifenergia,3,Segurança,tipoedifenergia
enc_edif_energia,tipoedifenergia,4,Depósito,tipoedifenergia
enc_edif_energia,tipoedifenergia,5,Chaminé,tipoedifenergia
enc_edif_energia,tipoedifenergia,99,Outros,tipoedifenergia
enc_est_gerad_energia_eletr,destenergelet,0,Desconhecido,destenergelet
enc_est_gerad_energia_eletr,destenergelet,1,Auto-Produção de Energia (APE),destenergelet
enc_est_gerad_energia_eletr,destenergelet,2,Auto-Produção com Comercialização de Excedente (APE-COM),destenergelet
enc_est_gerad_energia_eletr,destenergelet,3,Comercialização de Energia (COM),destenergelet
enc_est_gerad_energia_eletr,destenergelet,4,Produção Independente de Energia (PIE),destenergelet
enc_est_gerad_energia_eletr,destenergelet,5,Serviço Público (SP),destenergelet
enc_est_gerad_energia_eletr,geometriaaproximada,1,Sim,geometriaaproximada
enc_est_gerad_energia_eletr,geometriaaproximada,2,Não,geometriaaproximada
enc_est_gerad_energia_eletr,operacional,0,Desconhecido,operacional
enc_est_gerad_energia_eletr,operacional,1,Sim,operacional
enc_est_gerad_energia_eletr,operacional,2,Não,operacional
enc_est_gerad_energia_eletr,tipoestgerad,0,Desconhecido,tipoestgerad
enc_est_gerad_energia_eletr,tipoestgerad,5,Eólica,tipoestgerad
enc_est_gerad_energia_eletr,tipoestgerad,6,Solar,tipoestgerad
enc_est_gerad_energia_eletr,tipoestgerad,7,Maré-motriz,tipoestgerad
enc_est_gerad_energia_eletr,tipoestgerad,99,Outros,tipoestgerad
enc_grupo_transformadores,geometriaaproximada,1,Sim,geometriaaproximada
enc_grupo_transformadores,geometriaaproximada,2,Não,geometriaaproximada
enc_hidreletrica,destenergelet,0,Desconhecido,destenergelet
enc_hidreletrica,destenergelet,1,Auto-Produção de Energia (APE),destenergelet
enc_hidreletrica,destenergelet,2,Auto-Produção com Comercialização de Excedente (APE-COM),destenergelet
enc_hidreletrica,destenergelet,3,Comercialização de Energia (COM),destenergelet
enc_hidreletrica,destenergelet,4,Produção Independente de Energia (PIE),destenergelet
enc_hidreletrica,destenergelet,5,Serviço Público (SP),destenergelet
enc_hidreletrica,geometriaaproximada,1,Sim,geometriaaproximada
enc_hidreletrica,geometriaaproximada,2,Não,geometriaaproximada
enc_hidreletrica,operacional,0,Desconhecido,operacional
enc_hidreletrica,operacional,1,Sim,operacional
enc_hidreletrica,operacional,2,Não,operacional
enc_ponto_trecho_energia,geometriaaproximada,1,Sim,geometriaaproximada
enc_ponto_trecho_energia,geometriaaproximada,2,Não,geometriaaproximada
enc_ponto_trecho_energia,tipoptoenergia,0,Desconhecido,tipoptoenergia
enc_ponto_trecho_energia,tipoptoenergia,1,Estação geradora de energia,tipoptoenergia
enc_ponto_trecho_energia,tipoptoenergia,2,Subestação de transmissão,tipoptoenergia
enc_ponto_trecho_energia,tipoptoenergia,3,Subestação de  distribuição,tipoptoenergia
enc_ponto_trecho_energia,tipoptoenergia,4,Ponto de ramificação,tipoptoenergia
enc_termeletrica,combrenovavel,0,Desconhecido,combrenovavel
enc_termeletrica,combrenovavel,1,Sim,combrenovavel
enc_termeletrica,combrenovavel,2,Não,combrenovavel
enc_termeletrica,destenergelet,0,Desconhecido,destenergelet
enc_termeletrica,destenergelet,1,Auto-Produção de Energia (APE),destenergelet
enc_termeletrica,destenergelet,2,Auto-Produção com Comercialização de Excedente (APE-COM),destenergelet
enc_termeletrica,destenergelet,3,Comercialização de Energia (COM),destenergelet
enc_termeletrica,destenergelet,4,Produção Independente de Energia (PIE),destenergelet
enc_termeletrica,destenergelet,5,Serviço Público (SP),destenergelet
enc_termeletrica,geometriaaproximada,1,Sim,geometriaaproximada
enc_termeletrica,geometriaaproximada,2,Não,geometriaaproximada
enc_termeletrica,geracao,0,Desconhecido,geracao
enc_termeletrica,geracao,1,Eletricidade - GER 0,geracao
enc_termeletrica,geracao,2,CoGeração,geracao
enc_termeletrica,operacional,0,Desconhecido,operacional
enc_termeletrica,operacional,1,Sim,operacional
enc_termeletrica,operacional,2,Não,operacional
enc_termeletrica,tipocombustivel,0,Desconhecido,tipocombustivel
enc_termeletrica,tipocombustivel,1,Nuclear,tipocombustivel
enc_termeletrica,tipocombustivel,3,Diesel,tipocombustivel
enc_termeletrica,tipocombustivel,5,Gás,tipocombustivel
enc_termeletrica,tipocombustivel,33,Carvão,tipocombustivel
enc_termeletrica,tipocombustivel,98,Misto,tipocombustivel
enc_termeletrica,tipocombustivel,99,Outros,tipocombustivel
enc_termeletrica,tipomaqtermica,0,Desconhecido,tipomaqtermica
enc_termeletrica,tipomaqtermica,1,Turbina à gás (TBGS),tipomaqtermica
enc_termeletrica,tipomaqtermica,2,Turbina à vapor (TBVP),tipomaqtermica
enc_termeletrica,tipomaqtermica,3,Ciclo combinado (CLCB),tipomaqtermica
enc_termeletrica,tipomaqtermica,4,Motor de Combustão Interna (NCIA),tipomaqtermica
enc_torre_comunic,geometriaaproximada,1,Sim,geometriaaproximada
enc_torre_comunic,geometriaaproximada,2,Não,geometriaaproximada
enc_torre_comunic,operacional,0,Desconhecido,operacional
enc_torre_comunic,operacional,1,Sim,operacional
enc_torre_comunic,operacional,2,Não,operacional
enc_torre_comunic,ovgd,0,Desconhecido,ovgd
enc_torre_comunic,ovgd,1,Sim,ovgd
enc_torre_comunic,ovgd,2,Não,ovgd
enc_torre_comunic,posicaoreledific,14,Isolado,posicaoreledific
enc_torre_comunic,posicaoreledific,17,Adjacente a edificação,posicaoreledific
enc_torre_comunic,posicaoreledific,18,Sobre edificação,posicaoreledific
enc_torre_energia,geometriaaproximada,1,Sim,geometriaaproximada
enc_torre_energia,geometriaaproximada,2,Não,geometriaaproximada
enc_torre_energia,operacional,0,Desconhecido,operacional
enc_torre_energia,operacional,1,Sim,operacional
enc_torre_energia,operacional,2,Não,operacional
enc_torre_energia,ovgd,0,Desconhecido,ovgd
enc_torre_energia,ovgd,1,Sim,ovgd
enc_torre_energia,ovgd,2,Não,ovgd
enc_torre_energia,tipotorre,0,Desconhecido,tipotorre
enc_torre_energia,tipotorre,1,Autoportante,tipotorre
enc_torre_energia,tipotorre,2,Estaiada,tipotorre
enc_trecho_comunic,emduto,1,Sim,emduto
enc_trecho_comunic,emduto,2,Não,emduto
enc_trecho_comunic,geometriaaproximada,1,Sim,geometriaaproximada
enc_trecho_comunic,geometriaaproximada,2,Não,geometriaaproximada
enc_trecho_comunic,operacional,0,Desconhecido,operacional
enc_trecho_comunic,operacional,1,Sim,operacional
enc_trecho_comunic,operacional,2,Não,operacional
enc_trecho_comunic,tipotrechocomunic,0,Desconhecido,tipotrechocomunic
enc_trecho_comunic,tipotrechocomunic,4,Dados,tipotrechocomunic
enc_trecho_comunic,tipotrechocomunic,6,Telegráfica,tipotrechocomunic
enc_trecho_comunic,tipotrechocomunic,7,Telefônica,tipotrechocomunic
enc_trecho_comunic,tipotrechocomunic,99,Outros,tipotrechocomunic
enc_trecho_energia,emduto,1,Sim,emduto
enc_trecho_energia,emduto,2,Não,emduto
enc_trecho_energia,especie,0,Desconhecido,especie
enc_trecho_energia,especie,2,Transmissão,especie
enc_trecho_energia,especie,3,Distribuição,especie
enc_trecho_energia,geometriaaproximada,1,Sim,geometriaaproximada
enc_trecho_energia,geometriaaproximada,2,Não,geometriaaproximada
enc_trecho_energia,operacional,0,Desconhecido,operacional
enc_trecho_energia,operacional,1,Sim,operacional
enc_trecho_energia,operacional,2,Não,operacional
enc_zona_linhas_energia_com,geometriaaproximada,1,Sim,geometriaaproximada
enc_zona_linhas_energia_com,geometriaaproximada,2,Não,geometriaaproximada
hid_area_umida,geometriaaproximada,1,Sim,geometriaaproximada
hid_area_umida,geometriaaproximada,2,Não,geometriaaproximada
hid_area_umida,tipoareaumida,0,Desconhecido,tipoareaumida
hid_area_umida,tipoareaumida,3,Lamacento,tipoareaumida
hid_area_umida,tipoareaumida,4,Arenoso,tipoareaumida
hid_bacia_hidrografica,geometriaaproximada,1,Sim,geometriaaproximada
hid_bacia_hidrografica,geometriaaproximada,2,Não,geometriaaproximada
hid_banco_areia,geometriaaproximada,1,Sim,geometriaaproximada
hid_banco_areia,geometriaaproximada,2,Não,geometriaaproximada
hid_banco_areia,situacaoemagua,0,Desconhecido,situacaoemagua
hid_banco_areia,situacaoemagua,4,Emerso,situacaoemagua
hid_banco_areia,situacaoemagua,5,Submerso,situacaoemagua
hid_banco_areia,situacaoemagua,7,Cobre e Descobre,situacaoemagua
hid_banco_areia,tipobanco,1,Fluvial,tipobanco
hid_banco_areia,tipobanco,2,Marítimo,tipobanco
hid_banco_areia,tipobanco,3,Lacustre,tipobanco
hid_banco_areia,tipobanco,4,Cordão Arenoso,tipobanco
hid_barragem,geometriaaproximada,1,Sim,geometriaaproximada
hid_barragem,geometriaaproximada,2,Não,geometriaaproximada
hid_barragem,operacional,0,Desconhecido,operacional
hid_barragem,operacional,1,Sim,operacional
hid_barragem,operacional,2,Não,operacional
hid_barragem,situacaofisica,0,Desconhecida,situacaofisica
hid_barragem,situacaofisica,1,Abandonada,situacaofisica
hid_barragem,situacaofisica,2,Destruída,situacaofisica
hid_barragem,situacaofisica,3,Em Construção,situacaofisica
hid_barragem,situacaofisica,4,Planejada,situacaofisica
hid_barragem,situacaofisica,5,Construída,situacaofisica
hid_barragem,usoprincipal,0,Desconhecido,usoprincipal
hid_barragem,usoprincipal,1,Irrigação,usoprincipal
hid_barragem,usoprincipal,2,Abastecimento,usoprincipal
hid_barragem,usoprincipal,3,Energia,usoprincipal
hid_barragem,usoprincipal,97,Não aplicável,usoprincipal
hid_barragem,usoprincipal,99,Outros,usoprincipal
hid_comporta,geometriaaproximada,1,Sim,geometriaaproximada
hid_comporta,geometriaaproximada,2,Não,geometriaaproximada
hid_comporta,operacional,0,Desconhecido,operacional
hid_comporta,operacional,1,Sim,operacional
hid_comporta,operacional,2,Não,operacional
hid_comporta,situacaofisica,0,Desconhecida,situacaofisica
hid_comporta,situacaofisica,1,Abandonada,situacaofisica
hid_comporta,situacaofisica,2,Destruída,situacaofisica
hid_comporta,situacaofisica,3,Em Construção,situacaofisica
hid_comporta,situacaofisica,4,Planejada,situacaofisica
hid_comporta,situacaofisica,5,Construída,situacaofisica
hid_confluencia,geometriaaproximada,1,Sim,geometriaaproximada
hid_confluencia,geometriaaproximada,2,Não,geometriaaproximada
hid_corredeira,geometriaaproximada,1,Sim,geometriaaproximada
hid_corredeira,geometriaaproximada,2,Não,geometriaaproximada
hid_descontinuidade_geometrica,motivodescontinuidade,1,Descontinuidade Temporal,motivodescontinuidade
hid_descontinuidade_geometrica,motivodescontinuidade,2,Descontinuidade devido a transformação,motivodescontinuidade
hid_descontinuidade_geometrica,motivodescontinuidade,3,Descontinuidade por escala de insumo,motivodescontinuidade
hid_descontinuidade_geometrica,motivodescontinuidade,4,Descontinuidade por falta de acurácia,motivodescontinuidade
hid_descontinuidade_geometrica,motivodescontinuidade,5,Descontinuidade por diferente interpretação das classes,motivodescontinuidade
hid_descontinuidade_geometrica,motivodescontinuidade,6,Descontinuidade por omissão,motivodescontinuidade
hid_descontinuidade_geometrica,motivodescontinuidade,7,Descontinuidade por excesso,motivodescontinuidade
hid_fonte_dagua,geometriaaproximada,1,Sim,geometriaaproximada
hid_fonte_dagua,geometriaaproximada,2,Não,geometriaaproximada
hid_fonte_dagua,qualidagua,0,Desconhecida,qualidagua
hid_fonte_dagua,qualidagua,1,Potável,qualidagua
hid_fonte_dagua,qualidagua,2,Não potável,qualidagua
hid_fonte_dagua,qualidagua,3,Mineral,qualidagua
hid_fonte_dagua,qualidagua,4,Salobra,qualidagua
hid_fonte_dagua,tipofontedagua,0,Desconhecido,tipofontedagua
hid_fonte_dagua,tipofontedagua,1,Poço,tipofontedagua
hid_fonte_dagua,tipofontedagua,2,Poço Artesiano,tipofontedagua
hid_fonte_dagua,tipofontedagua,3,Olho d`água,tipofontedagua
hid_foz_maritima,geometriaaproximada,1,Sim,geometriaaproximada
hid_foz_maritima,geometriaaproximada,2,Não,geometriaaproximada
hid_ilha,geometriaaproximada,1,Sim,geometriaaproximada
hid_ilha,geometriaaproximada,2,Não,geometriaaproximada
hid_ilha,tipoilha,1,Fluvial,tipoilha
hid_ilha,tipoilha,2,Marítima,tipoilha
hid_ilha,tipoilha,3,Lacustre,tipoilha
hid_ilha,tipoilha,98,Mista,tipoilha
hid_limite_massa_dagua,geometriaaproximada,1,Sim,geometriaaproximada
hid_limite_massa_dagua,geometriaaproximada,2,Não,geometriaaproximada
hid_limite_massa_dagua,tipolimmassa,1,Costa visível da carta,tipolimmassa
hid_limite_massa_dagua,tipolimmassa,2,Margem de massa d`água,tipolimmassa
hid_limite_massa_dagua,tipolimmassa,3,Margem esquerda de trechos de massa d`água,tipolimmassa
hid_limite_massa_dagua,tipolimmassa,4,Margem direita de trechos de massa d`água,tipolimmassa
hid_limite_massa_dagua,tipolimmassa,5,Limite interno entre massas e/ou trechos,tipolimmassa
hid_limite_massa_dagua,tipolimmassa,6,Limite com elemento artificial,tipolimmassa
hid_limite_massa_dagua,tipolimmassa,7,Limite interno com foz marítima,tipolimmassa
hid_massa_dagua,geometriaaproximada,1,Sim,geometriaaproximada
hid_massa_dagua,geometriaaproximada,2,Não,geometriaaproximada
hid_massa_dagua,salinidade,0,Desconhecida,salinidade
hid_massa_dagua,salinidade,1,Doce,salinidade
hid_massa_dagua,salinidade,2,Salgada,salinidade
hid_massa_dagua,tipomassadagua,0,Desconhecida,tipomassadagua
hid_massa_dagua,tipomassadagua,3,Oceano,tipomassadagua
hid_massa_dagua,tipomassadagua,4,Baía,tipomassadagua
hid_massa_dagua,tipomassadagua,5,Enseada,tipomassadagua
hid_massa_dagua,tipomassadagua,6,Meandro Abandonado,tipomassadagua
hid_massa_dagua,tipomassadagua,7,Lago,tipomassadagua
hid_massa_dagua,tipomassadagua,8,Lagoa,tipomassadagua
hid_massa_dagua,tipomassadagua,10,Represa/Açude,tipomassadagua
hid_natureza_fundo,espessalgas,1,Finas,espessalgas
hid_natureza_fundo,espessalgas,2,Médias,espessalgas
hid_natureza_fundo,espessalgas,3,Grossas,espessalgas
hid_natureza_fundo,geometriaaproximada,1,Sim,geometriaaproximada
hid_natureza_fundo,geometriaaproximada,2,Não,geometriaaproximada
hid_ponto_drenagem,geometriaaproximada,1,Sim,geometriaaproximada
hid_ponto_drenagem,geometriaaproximada,2,Não,geometriaaproximada
hid_ponto_drenagem,relacionado,1,Eclusa,relacionado_hid
hid_ponto_drenagem,relacionado,2,Barragem,relacionado_hid
hid_ponto_drenagem,relacionado,3,Comporta,relacionado_hid
hid_ponto_drenagem,relacionado,4,Queda d’água,relacionado_hid
hid_ponto_drenagem,relacionado,5,Corredeira,relacionado_hid
hid_ponto_drenagem,relacionado,6,Foz marítima,relacionado_hid
hid_ponto_drenagem,relacionado,7,Sumidouro,relacionado_hid
hid_ponto_drenagem,relacionado,8,Meandro abandonado,relacionado_hid
hid_ponto_drenagem,relacionado,9,Lago,relacionado_hid
hid_ponto_drenagem,relacionado,10,Lagoa,relacionado_hid
hid_ponto_drenagem,relacionado,11,Laguna,relacionado_hid
hid_ponto_drenagem,relacionado,12,Represa/ açude,relacionado_hid
hid_ponto_drenagem,relacionado,13,Entre trechos de drenagem,relacionado_hid
hid_ponto_drenagem,relacionado,14,Ponto início de drenagem,relacionado_hid
hid_ponto_drenagem,relacionado,15,Confluência,relacionado_hid
hid_ponto_drenagem,relacionado,16,Vertedouro,relacionado_hid
hid_ponto_drenagem,relacionado,17,Interrupção à Jusante,relacionado_hid
hid_ponto_drenagem,relacionado,18,Interrupção à Montante,relacionado_hid
hid_ponto_drenagem,relacionado,19,Ramificação,relacionado_hid
hid_ponto_inicio_drenagem,geometriaaproximada,1,Sim,geometriaaproximada
hid_ponto_inicio_drenagem,geometriaaproximada,2,Não,geometriaaproximada
hid_ponto_inicio_drenagem,nascente,0,Desconhecido,nascente
hid_ponto_inicio_drenagem,nascente,1,Sim,nascente
hid_ponto_inicio_drenagem,nascente,2,Não,nascente
hid_quebramar_molhe,geometriaaproximada,1,Sim,geometriaaproximada
hid_quebramar_molhe,geometriaaproximada,2,Não,geometriaaproximada
hid_quebramar_molhe,operacional,0,Desconhecido,operacional
hid_quebramar_molhe,operacional,1,Sim,operacional
hid_quebramar_molhe,operacional,2,Não,operacional
hid_quebramar_molhe,situacaofisica,0,Desconhecida,situacaofisica
hid_quebramar_molhe,situacaofisica,1,Abandonada,situacaofisica
hid_quebramar_molhe,situacaofisica,2,Destruída,situacaofisica
hid_quebramar_molhe,situacaofisica,3,Em Construção,situacaofisica
hid_quebramar_molhe,situacaofisica,4,Planejada,situacaofisica
hid_quebramar_molhe,situacaofisica,5,Construída,situacaofisica
hid_quebramar_molhe,tipoquebramolhe,0,Desconhecido,tipoquebramolhe
hid_quebramar_molhe,tipoquebramolhe,1,Quebramar,tipoquebramolhe
